time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-15T19:16:53.000Z,62.0227,-148.5975,30.5,1,ml,,,,0.41,ak,ak11626217,2015-06-18T17:02:58.105Z,"28km NNE of Sutton-Alpine, Alaska",earthquake
2015-06-15T19:06:51.320Z,34.0268333,-117.1571667,16.341,1.22,ml,24,62,0.03815,0.14,ci,ci37400720,2015-06-16T14:12:22.696Z,"4km SE of Redlands, California",earthquake
2015-06-15T18:59:34.000Z,64.9837,-147.39,0,1,ml,,,,0.23,ak,ak11626183,2015-06-18T17:04:03.308Z,"21km NNE of Badger, Alaska",earthquake
2015-06-15T18:59:09.230Z,36.067,-120.2051667,9.79,1.48,md,40,120,0.07763,0.07,nc,nc72466651,2015-06-16T02:14:51.695Z,"9km NW of Avenal, California",earthquake
2015-06-15T18:46:36.000Z,53.8833,-163.8241,32.7,2.1,ml,,,,0.32,ak,ak11628982,2015-06-18T17:03:23.751Z,"110km SSW of False Pass, Alaska",earthquake
2015-06-15T18:17:02.430Z,36.4023,71.3718,107.26,4.3,mb,,115,0.964,0.63,us,us20002pz7,2015-06-16T02:19:32.643Z,"34km SSW of Ashkasham, Afghanistan",earthquake
2015-06-15T18:16:10.000Z,59.9463,-153.2129,119.1,1.2,ml,,,,0.61,ak,ak11628981,2015-06-18T17:03:22.917Z,"65km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-15T18:15:44.999Z,37.3812,-117.116,10.9321,1.28,ml,16,109.2,0.394,0.156,nn,nn00498688,2015-06-15T18:38:35.357Z,"37km SSE of Goldfield, Nevada",earthquake
2015-06-15T18:11:12.850Z,39.9376667,-123.266,8.97,1.66,md,24,47,0.07089,0.15,nc,nc72466606,2015-06-16T02:11:30.540Z,"16km N of Covelo, California",earthquake
2015-06-15T18:08:13.000Z,60.0278,-139.5433,0,1.2,ml,,,,0.41,ak,ak11626156,2015-06-18T17:03:55.258Z,"54km N of Yakutat, Alaska",earthquake
2015-06-15T17:50:28.470Z,37.4698333,-118.6185,9.83,1.3,md,24,49,0.03013,0.04,nc,nc72466586,2015-06-15T22:12:44.400Z,"18km NW of West Bishop, California",earthquake
2015-06-15T17:40:53.590Z,-9.7303,125.2921,23.36,5.7,mwb,,63,1.01,1.46,us,us20002pyz,2015-06-17T19:14:02.000Z,"75km ESE of Leof, Indonesia",earthquake
2015-06-15T17:27:16.000Z,59.7924,-139.4215,14.4,1.1,ml,,,,0.28,ak,ak11628976,2015-06-18T17:03:30.953Z,"32km NNE of Yakutat, Alaska",earthquake
2015-06-15T17:14:36.000Z,60.2478,-152.0291,74.4,1,ml,,,,0.43,ak,ak11628975,2015-06-18T17:03:30.073Z,"42km WSW of Cohoe, Alaska",earthquake
2015-06-15T17:06:19.620Z,46.2016667,-122.1841667,3.07,1.4,md,8,121,0.0047,0.1,uw,uw61027272,2015-06-15T22:42:37.358Z,"38km NNE of Amboy, Washington",earthquake
2015-06-15T17:05:13.990Z,33.8813333,-116.857,15.69,1.2,ml,51,65,0.06873,0.13,ci,ci37400640,2015-06-15T19:15:00.660Z,"5km SSE of Banning, California",earthquake
2015-06-15T16:59:17.265Z,37.384,-117.1131,4.7656,1.31,ml,15,109.64,0.393,0.1698,nn,nn00498676,2015-06-15T17:58:06.360Z,"37km SSE of Goldfield, Nevada",earthquake
2015-06-15T16:50:40.896Z,37.3431,-117.1222,14.6235,1.18,ml,14,156,0.37,0.0882,nn,nn00498675,2015-06-15T18:29:02.043Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-15T16:50:16.700Z,44.2175,-122.8613333,0.01,1.41,md,8,94,0.09203,0.25,uw,uw61027247,2015-06-15T22:40:05.650Z,"18km ENE of Coburg, Oregon",explosion
2015-06-15T16:45:22.889Z,37.3636,-117.1154,13.5534,1.34,ml,15,151.71,0.383,0.1478,nn,nn00498674,2015-06-15T17:11:39.370Z,"39km SSE of Goldfield, Nevada",earthquake
2015-06-15T16:44:43.000Z,36.7069,-97.9369,6.331,2.5,ml,,165,,0.41,us,us20002q28,2015-06-17T18:37:31.950Z,"21km WSW of Medford, Oklahoma",earthquake
2015-06-15T16:38:32.000Z,52.1282,-169.4732,37.4,2.3,ml,,,,0.52,ak,ak11628973,2015-06-18T17:03:32.084Z,"99km SSW of Nikolski, Alaska",earthquake
2015-06-15T16:28:32.560Z,33.8831667,-116.8576667,16.27,1.06,ml,39,65,0.1572,0.12,ci,ci37400576,2015-06-15T19:26:44.193Z,"5km SSE of Banning, California",earthquake
2015-06-15T16:05:48.740Z,32.8918333,-116.2568333,5.75,2.06,ml,70,59,0.02421,0.2,ci,ci37400552,2015-06-15T19:56:23.540Z,"27km ENE of Pine Valley, California",earthquake
2015-06-15T15:47:42.450Z,19.357,-155.2296667,30.66,1.68,md,37,102,0.01945,0.09,hv,hv60960761,2015-06-15T16:49:38.600Z,"8km S of Volcano, Hawaii",earthquake
2015-06-15T15:47:20.200Z,18.4048,-67.3876,17,2.8,Md,6,176.4,0.08983153,0.03,pr,pr15166001,2015-06-17T18:25:22.040Z,"16km WNW of Rincon, Puerto Rico",earthquake
2015-06-15T15:45:44.270Z,-5.3115,152.3276,53.75,4.4,mb,,97,6.542,1.12,us,us20002pya,2015-06-15T23:48:18.117Z,"106km S of Kokopo, Papua New Guinea",earthquake
2015-06-15T15:24:22.430Z,33.7313333,-116.798,17.26,1.11,ml,41,61,0.07049,0.12,ci,ci37400496,2015-06-16T16:23:36.289Z,"7km W of Idyllwild, California",earthquake
2015-06-15T15:00:29.000Z,52.7222,-169.5223,13.2,1.7,ml,,,,0.52,ak,ak11628970,2015-06-18T17:03:33.768Z,"50km WSW of Nikolski, Alaska",earthquake
2015-06-15T15:00:15.630Z,36.3733333,-121.498,6.69,1.27,md,23,94,0.04574,0.09,nc,nc72466521,2015-06-16T00:22:02.490Z,"15km SSW of Gonzales, California",earthquake
2015-06-15T14:43:05.000Z,61.421,-146.9753,15.1,1.8,ml,,,,0.58,ak,ak11626110,2015-06-18T17:03:05.727Z,"46km NW of Valdez, Alaska",earthquake
2015-06-15T14:29:42.000Z,53.4225,-163.7019,16.2,2.2,ml,,,,0.42,ak,ak11628968,2015-06-18T17:03:37.316Z,"157km ESE of Akutan, Alaska",earthquake
2015-06-15T14:28:04.160Z,36.5361667,-83.9286667,23.22,2.19,md,18,66,0.2358,0.26,se,se60079822,2015-06-16T13:08:35.315Z,"17km NE of Fincastle, Tennessee",earthquake
2015-06-15T14:21:17.360Z,36.7959,71.1629,97.71,4.3,mb,,86,0.573,0.91,us,us20002pxw,2015-06-15T22:23:55.448Z,"30km ESE of Jarm, Afghanistan",earthquake
2015-06-15T13:38:01.110Z,31.4343,-41.1293,10,4.8,mb,,94,23.32,0.83,us,us20002pxt,2015-06-15T21:40:45.475Z,"Northern Mid-Atlantic Ridge",earthquake
2015-06-15T13:36:21.000Z,61.3539,-147.6607,13.8,1.3,ml,,,,0.54,ak,ak11626106,2015-06-18T17:03:55.031Z,"74km WNW of Valdez, Alaska",earthquake
2015-06-15T13:23:50.440Z,36.3475,-96.8147,5,2.1,mb_lg,,82,0.195,0.27,us,us20002q54,2015-06-17T18:21:53.827Z,"1km NW of Pawnee, Oklahoma",earthquake
2015-06-15T13:19:19.940Z,34.0126667,-117.2098333,3.78,1.29,ml,47,62,0.07203,0.19,ci,ci37400424,2015-06-16T15:47:36.489Z,"5km SSW of Redlands, California",earthquake
2015-06-15T12:56:43.000Z,61.1083,-151.3649,75.5,1.2,ml,,,,0.43,ak,ak11626089,2015-06-18T16:43:45.928Z,"46km N of Nikiski, Alaska",earthquake
2015-06-15T12:46:10.813Z,38.3881,-118.2011,6.0439,1.05,ml,7,105.16,0.275,0.0536,nn,nn00498658,2015-06-16T02:37:51.086Z,"39km ESE of Hawthorne, Nevada",earthquake
2015-06-15T12:39:20.780Z,19.2853333,-155.3871667,2.93,1.13,md,23,101,0.04783,0.09,hv,hv60960646,2015-06-15T17:00:14.740Z,"13km NE of Pahala, Hawaii",earthquake
2015-06-15T12:23:41.920Z,19.3448333,-155.1786667,6.98,1.49,md,47,76,0.03555,0.09,hv,hv60960641,2015-06-15T17:27:34.410Z,"11km SSE of Volcano, Hawaii",earthquake
2015-06-15T12:08:46.000Z,63.2249,-150.6897,130.4,1.6,ml,,,,0.56,ak,ak11626087,2015-06-18T16:43:39.590Z,"89km WSW of Cantwell, Alaska",earthquake
2015-06-15T11:56:43.600Z,36.0006667,-120.5611667,2.4,1.04,md,30,88,0.02174,0.06,nc,nc72466466,2015-06-15T20:49:15.098Z,"23km SW of Coalinga, California",earthquake
2015-06-15T11:43:31.000Z,61.2068,-149.901,20.1,1,ml,,,,0.53,ak,ak11626086,2015-06-18T16:43:13.746Z,"1km S of Anchorage, Alaska",earthquake
2015-06-15T11:43:24.770Z,34.6106667,-118.6358333,7.54,1.48,ml,36,56,0.07241,0.21,ci,ci37400392,2015-06-18T19:39:46.317Z,"14km N of Castaic, California",earthquake
2015-06-15T11:42:07.400Z,37.2791667,-119.8596667,15,1.12,md,4,157,0.1642,0.05,nc,nc72466461,2015-06-16T23:40:25.740Z,"12km NW of Yosemite Lakes, California",earthquake
2015-06-15T11:39:50.000Z,61.2926,-149.4036,40.8,1.1,ml,,,,0.24,ak,ak11626085,2015-06-18T16:43:47.609Z,"26km SSE of Knik-Fairview, Alaska",earthquake
2015-06-15T10:37:13.000Z,60.177,-141.4025,0,1,ml,,,,0.6,ak,ak11626083,2015-06-18T16:44:03.207Z,"58km ENE of Cape Yakataga, Alaska",earthquake
2015-06-15T10:36:27.000Z,58.7379,-152.9061,70.8,1.3,ml,8,147.599988192001,,0.28,ak,ak11628955,2015-06-18T16:43:30.064Z,"109km NNW of Kodiak, Alaska",earthquake
2015-06-15T10:29:48.000Z,63.1049,-151.5466,10.2,1.8,ml,,,,0.82,ak,ak11626079,2015-06-18T16:43:48.465Z,"113km NW of Talkeetna, Alaska",earthquake
2015-06-15T10:25:44.700Z,36.4856,-98.1785,5,2.9,mb_lg,,71,0.158,0.77,us,us20002px7,2015-06-15T18:28:14.117Z,"10km SE of Helena, Oklahoma",earthquake
2015-06-15T10:24:24.270Z,34.0608333,-117.2608333,13.056,1,ml,45,55,0.1165,0.21,ci,ci37400384,2015-06-15T13:51:16.554Z,"1km N of Loma Linda, California",earthquake
2015-06-15T10:14:44.600Z,36.3449,-96.8251,5.05,2.4,mb_lg,,55,0.197,0.5,us,us20002q58,2015-06-16T02:47:08.770Z,"2km WNW of Pawnee, Oklahoma",earthquake
2015-06-15T09:40:52.000Z,55.0467,-160.9029,44.8,2.2,ml,,,,0.08,ak,ak11626077,2015-06-18T16:43:12.884Z,"41km SW of Sand Point, Alaska",earthquake
2015-06-15T09:40:24.000Z,66.3062,-146.0509,9.9,1.1,ml,,,,0.64,ak,ak11626078,2015-06-18T16:43:38.713Z,"45km SW of Fort Yukon, Alaska",earthquake
2015-06-15T09:37:18.970Z,33.3451667,-116.391,13.927,1.2,ml,46,48,0.07983,0.2,ci,ci37400368,2015-06-15T13:52:30.330Z,"10km N of Borrego Springs, California",earthquake
2015-06-15T09:37:14.740Z,32.5085,-97.1072,5,2.3,mb_lg,,90,0.033,0.74,us,us20002q4s,2015-06-16T05:02:11.275Z,"6km SSE of Mansfield, Texas",earthquake
2015-06-15T09:16:12.000Z,64.858,-148.9424,12.4,1,ml,,,,0.41,ak,ak11626075,2015-06-18T16:43:51.309Z,"32km NNE of North Nenana, Alaska",earthquake
2015-06-15T09:11:19.870Z,19.3505,-155.2321667,30.76,1.65,md,36,55,0.02429,0.1,hv,hv60960551,2015-06-15T21:11:53.160Z,"8km S of Volcano, Hawaii",earthquake
2015-06-15T09:01:27.090Z,19.4218333,-155.6118333,2.56,1.32,md,15,105,0.02412,0.19,hv,hv60960536,2015-06-15T21:26:05.540Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-15T08:59:55.310Z,19.4203333,-155.6116667,2.52,1.28,md,15,94,0.02307,0.13,hv,hv60960531,2015-06-15T21:37:45.270Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-15T08:39:24.230Z,33.8435,-117.72,8.055,1.08,ml,31,63,0.05965,0.16,ci,ci37400344,2015-06-15T13:52:00.539Z,"9km ENE of Villa Park, California",earthquake
2015-06-15T08:20:15.078Z,38.2197,-115.9375,0,1.13,ml,7,162.59,0.305,0.1204,nn,nn00498711,2015-06-16T02:49:47.844Z,"38km E of Warm Springs, Nevada",earthquake
2015-06-15T08:12:55.000Z,62.0979,-145.1037,18.4,1,ml,,,,0.55,ak,ak11626072,2015-06-18T16:43:50.035Z,"23km E of Glennallen, Alaska",earthquake
2015-06-15T08:06:03.980Z,35.3186667,-120.9878333,12.16,1.09,md,34,199,0.1011,0.11,nc,nc72466426,2015-06-16T00:20:32.351Z,"13km WSW of Morro Bay, California",earthquake
2015-06-15T07:59:30.000Z,54.6944,-161.4833,26.7,2,ml,7,237.599980992002,,0.37,ak,ak11628949,2015-06-18T16:43:29.219Z,"95km SW of Sand Point, Alaska",earthquake
2015-06-15T07:29:47.860Z,45.2996667,-122.1246667,16.05,1.09,md,16,128,0.2354,0.17,uw,uw61026907,2015-06-15T17:17:31.010Z,"12km WSW of Mount Hood Village, Oregon",earthquake
2015-06-15T07:19:10.000Z,61.6557,-141.6465,16.4,1,ml,,,,0.74,ak,ak11626058,2015-06-18T16:44:02.299Z,"149km E of Chitina, Alaska",earthquake
2015-06-15T07:18:41.000Z,59.5297,-152.7777,79.5,1.7,ml,,,,0.7,ak,ak11626056,2015-06-18T16:43:41.242Z,"60km WSW of Anchor Point, Alaska",earthquake
2015-06-15T07:03:34.000Z,56.7417,-156.5208,33,1.7,ml,5,169.199986464001,,0.63,ak,ak11628946,2015-06-18T16:43:28.106Z,"116km NNW of Chirikof Island, Alaska",earthquake
2015-06-15T06:54:23.000Z,59.5328,-152.7172,98.4,1.3,ml,8,147.599988192001,,0.28,ak,ak11628944,2015-06-18T16:43:27.127Z,"56km WSW of Anchor Point, Alaska",earthquake
2015-06-15T06:48:21.000Z,59.0063,-154.4548,133.3,1.7,ml,12,125.999989920001,,0.53,ak,ak11628941,2015-06-18T16:43:25.972Z,"86km SSE of Old Iliamna, Alaska",earthquake
2015-06-15T05:51:35.100Z,47.6748333,-120.3326667,5.04,2.82,ml,22,50,0.0707,0.13,uw,uw61026892,2015-06-16T00:10:35.541Z,"9km W of Entiat, Washington",earthquake
2015-06-15T05:42:27.000Z,59.0997,-152.1276,58.9,1.4,ml,,,,0.25,ak,ak11626037,2015-06-18T16:43:43.155Z,"68km SSW of Homer, Alaska",earthquake
2015-06-15T05:31:54.100Z,39.755,-121.8963333,17.72,1.71,md,20,120,0.1585,0.08,nc,nc72466391,2015-06-16T02:08:58.690Z,"5km WNW of Chico, California",earthquake
2015-06-15T05:07:59.020Z,36.5531667,-121.1275,9.18,1.07,md,19,72,0.05486,0.07,nc,nc72466381,2015-06-15T21:25:45.900Z,"22km NE of Soledad, California",earthquake
2015-06-15T05:01:16.500Z,-31.9661,-68.3219,104.36,4.5,mb,,66,0.52,1.26,us,us20002pvp,2015-06-15T13:03:44.187Z,"33km S of Nueve de Julio, Argentina",earthquake
2015-06-15T04:51:15.100Z,37.4235,-121.6895,8.06,1,md,14,77,0.06127,0.04,nc,nc72466376,2015-06-16T02:05:57.690Z,"12km ENE of East Foothills, California",earthquake
2015-06-15T04:37:14.000Z,59.0374,-152.5894,66.8,1.2,ml,6,125.999989920001,,0.49,ak,ak11628934,2015-06-18T16:43:23.145Z,"89km SW of Homer, Alaska",earthquake
2015-06-15T04:31:06.190Z,33.2733333,-116.7768333,12.12,1.18,ml,35,83,0.04021,0.14,ci,ci37400304,2015-06-16T15:31:04.370Z,"4km NNW of Lake Henshaw, California",earthquake
2015-06-15T04:27:46.500Z,36.0213333,-120.5815,4.36,1.41,md,35,52,0.03829,0.06,nc,nc72466366,2015-06-15T22:55:56.510Z,"23km WSW of Coalinga, California",earthquake
2015-06-15T04:27:01.000Z,51.5163,-173.1094,30.4,2.6,ml,7,316.799974656002,,0.44,ak,ak11628932,2015-06-18T16:43:53.159Z,"106km SE of Atka, Alaska",earthquake
2015-06-15T04:24:35.000Z,60.9797,-150.292,41.1,1.4,ml,,,,0.47,ak,ak11626031,2015-06-18T16:43:32.833Z,"33km SW of Anchorage, Alaska",earthquake
2015-06-15T04:16:22.000Z,60.521,-151.7855,74.8,1.4,ml,,,,0.43,ak,ak11626027,2015-06-18T16:43:35.738Z,"29km WNW of Kalifornsky, Alaska",earthquake
2015-06-15T04:13:08.940Z,53.8488,-164.0361,37.8,3.6,mb,,195,1.064,1.47,us,us20002pvd,2015-06-18T16:43:34.942Z,"118km ESE of Akutan, Alaska",earthquake
2015-06-15T04:11:36.000Z,53.3728,-167.263,69.3,1.7,ml,,,,0.18,ak,ak11626023,2015-06-18T16:43:53.573Z,"73km SW of Unalaska, Alaska",earthquake
2015-06-15T04:06:03.000Z,62.1671,-151.1997,81.3,1.3,ml,,,,0.3,ak,ak11626022,2015-06-18T16:43:52.251Z,"59km WSW of Talkeetna, Alaska",earthquake
2015-06-15T03:55:56.000Z,57.2737,-150.9915,11.6,3.3,ml,,,,1,ak,ak11626008,2015-06-18T16:45:09.919Z,"102km ESE of Kodiak, Alaska",earthquake
2015-06-15T03:40:15.000Z,60.8198,-140.4276,5.5,2,ml,,,,0.78,ak,ak11626005,2015-06-18T16:45:31.217Z,"138km NE of Cape Yakataga, Alaska",earthquake
2015-06-15T03:35:05.000Z,61.2201,-150.74,57.6,1,ml,,,,0.21,ak,ak11626003,2015-06-18T16:43:37.895Z,"45km W of Anchorage, Alaska",earthquake
2015-06-15T03:30:56.990Z,19.2623333,-155.4663333,44.23,1.92,md,49,67,0.03382,0.11,hv,hv60960381,2015-06-15T22:19:50.300Z,"6km NNE of Pahala, Hawaii",earthquake
2015-06-15T03:24:49.000Z,62.6403,-149.2874,63.5,1.4,ml,,,,0.66,ak,ak11626000,2015-06-18T16:43:44.161Z,"55km NE of Talkeetna, Alaska",earthquake
2015-06-15T03:10:56.000Z,53.4469,-163.4264,33.5,3.1,ml,,,,0.47,ak,ak11625998,2015-06-18T16:44:13.529Z,"156km S of False Pass, Alaska",earthquake
2015-06-15T03:06:41.000Z,61.5991,-149.8117,55.6,1,ml,13,86.3999930880005,,0.34,ak,ak11628919,2015-06-18T16:43:19.657Z,"3km S of Houston, Alaska",earthquake
2015-06-15T02:38:29.000Z,62.2108,-150.6073,8.9,1,ml,12,71.9999942400005,,0.54,ak,ak11628918,2015-06-18T16:43:18.813Z,"28km WSW of Talkeetna, Alaska",earthquake
2015-06-15T02:13:52.000Z,61.5722,-149.9729,41.2,1.3,ml,,,,0.41,ak,ak11625996,2015-06-18T16:43:54.371Z,"5km N of Big Lake, Alaska",earthquake
2015-06-15T02:12:11.000Z,61.3875,-140.3458,4.3,1.5,ml,,,,0.44,ak,ak11625994,2015-06-18T16:43:58.160Z,"168km WNW of Haines Junction, Canada",earthquake
2015-06-15T01:54:02.000Z,61.3872,-140.3289,1.6,1.2,ml,12,93.5999925120006,,0.49,ak,ak11628915,2015-06-18T16:43:17.882Z,"167km WNW of Haines Junction, Canada",earthquake
2015-06-15T01:48:18.452Z,41.8916,-119.6476,7.4538,1.05,ml,5,217.73,0.126,0.0588,nn,nn00498653,2015-06-16T02:35:51.085Z,"66km ESE of Lakeview, Oregon",earthquake
2015-06-15T01:46:10.000Z,63.5357,-147.5195,0.2,2.2,ml,,,,0.73,ak,ak11625988,2015-06-18T16:43:57.225Z,"73km ENE of Cantwell, Alaska",earthquake
2015-06-15T01:43:35.440Z,19.2906667,-155.3858333,3.69,1.16,md,29,99,0.0425,0.1,hv,hv60960356,2015-06-15T22:35:46.690Z,"13km NE of Pahala, Hawaii",earthquake
2015-06-15T01:42:13.730Z,19.5131667,-154.9826667,39.07,1.78,md,14,145,0.08168,0.08,hv,hv60960351,2015-06-15T23:31:59.460Z,"1km SE of Ainaloa, Hawaii",earthquake
2015-06-15T01:41:28.000Z,59.3542,-138.6221,18.5,1.2,ml,8,219.599982432001,,0.88,ak,ak11628913,2015-06-18T16:43:17.051Z,"66km ESE of Yakutat, Alaska",earthquake
2015-06-15T01:17:44.000Z,61.3891,-140.2955,16.8,2,ml,,,,0.49,ak,ak11625984,2015-06-18T16:44:01.070Z,"166km WNW of Haines Junction, Canada",earthquake
2015-06-15T00:54:14.190Z,37.6295,-121.6915,6.1,1.27,md,14,121,0.0525,0.06,nc,nc72466316,2015-06-15T22:58:06.700Z,"8km SE of Livermore, California",earthquake
2015-06-15T00:49:21.000Z,61.3952,-140.2901,13.8,2.1,ml,,,,0.65,ak,ak11625977,2015-06-18T16:42:56.541Z,"166km WNW of Haines Junction, Canada",earthquake
2015-06-15T00:44:50.000Z,62.4899,-149.9384,8.7,1.7,ml,,,,0.8,ak,ak11625974,2015-06-18T16:42:55.376Z,"20km NNE of Talkeetna, Alaska",earthquake
2015-06-15T00:40:30.000Z,60.8636,-152.2844,97.1,1.1,ml,,,,0.29,ak,ak11628908,2015-06-18T16:43:15.912Z,"49km NNE of Redoubt Volcano, Alaska",earthquake
2015-06-15T00:35:13.000Z,63.29,-151.2336,10.2,1.2,ml,,,,0.69,ak,ak11625971,2015-06-18T16:43:01.333Z,"114km W of Cantwell, Alaska",earthquake
2015-06-15T00:31:10.670Z,2.5471,124.074,335.1,4.7,mb,,61,3.586,0.85,us,us20002ptz,2015-06-21T05:32:01.022Z,"145km NW of Manado, Indonesia",earthquake
2015-06-15T00:03:19.000Z,61.391,-140.2907,0.1,1.7,ml,,,,0.72,ak,ak11625968,2015-06-18T16:42:57.381Z,"166km WNW of Haines Junction, Canada",earthquake
2015-06-14T23:51:14.700Z,35.1606,69.9989,123.25,4.1,mb,,114,1,0.84,us,us20002ptg,2015-06-21T05:22:40.076Z,"46km NE of Tagab, Afghanistan",earthquake
2015-06-14T23:35:51.330Z,35.0425,-117.67,0.01,1.94,ml,30,59,0.11,0.14,ci,ci37400184,2015-06-16T15:00:40.227Z,"5km NNW of Boron, California",quarry blast
2015-06-14T23:13:08.179Z,41.8513,-119.6524,2.6992,1.27,ml,4,224.33,0.149,0.1024,nn,nn00498739,2015-06-15T22:21:42.968Z,"68km ESE of Lakeview, Oregon",earthquake
2015-06-14T23:10:11.000Z,58.8841,-147.953,35,1.8,ml,,,,0.54,ak,ak11625962,2015-06-14T23:28:05.183Z,"111km WSW of Middleton Island, Alaska",earthquake
2015-06-14T23:00:42.000Z,64.9798,-147.3227,0.1,1.4,ml,,,,0.29,ak,ak11625959,2015-06-14T23:13:11.779Z,"22km NNE of Badger, Alaska",earthquake
2015-06-14T22:54:16.000Z,63.4348,-150.8262,2.2,1.2,ml,,,,0.58,ak,ak11625957,2015-06-14T23:13:13.165Z,"93km W of Cantwell, Alaska",earthquake
2015-06-14T22:34:13.232Z,37.2896,-114.5887,9.0839,2.12,ml,6,105.59,0.386,0.0991,nn,nn00498632,2015-06-14T23:01:27.247Z,"36km S of Caliente, Nevada",earthquake
2015-06-14T22:33:25.390Z,19.2901667,-155.3883333,3.5,1.09,md,26,97,0.04308,0.09,hv,hv60960296,2015-06-15T23:56:19.720Z,"13km NE of Pahala, Hawaii",earthquake
2015-06-14T22:27:46.910Z,36.1466667,-118.0631667,4.07,1.01,ml,9,86,0.197,0.17,ci,ci37400168,2015-06-16T14:42:10.160Z,"15km NW of Coso Junction, California",earthquake
2015-06-14T22:27:26.000Z,65.0065,-150.2941,9.5,2.2,ml,,,,0.88,ak,ak11625890,2015-06-14T22:41:52.264Z,"16km E of Manley Hot Springs, Alaska",earthquake
2015-06-14T22:22:20.280Z,27.2965,140.1124,371.76,4.8,mb,,55,1.856,0.89,us,us20002pss,2015-06-15T06:25:03.413Z,"209km W of Chichi-shima, Japan",earthquake
2015-06-14T21:54:15.210Z,-11.397,163.2131,43.98,4.7,mb,,83,3.755,0.85,us,us20002psn,2015-06-15T05:56:55.622Z,"175km SE of Kirakira, Solomon Islands",earthquake
2015-06-14T21:54:14.000Z,32.8181667,-115.6028333,11.48,1.83,ml,22,114,0.09032,0.2,ci,ci37400136,2015-06-16T14:34:56.920Z,"4km SW of Imperial, California",earthquake
2015-06-14T21:38:12.948Z,38.4444,-119.2661,8.5549,1,ml,5,186.36,0.148,0.1218,nn,nn00498736,2015-06-15T22:14:44.181Z,"21km N of Bridgeport, California",earthquake
2015-06-14T21:18:40.750Z,33.3265,-116.2778333,9.857,1.23,ml,37,57,0.1304,0.17,ci,ci37400096,2015-06-15T13:54:23.778Z,"12km NE of Borrego Springs, California",earthquake
2015-06-14T21:18:31.302Z,41.8525,-119.6277,3.7412,1.52,ml,4,224.59,0.161,0.0939,nn,nn00498731,2015-06-15T22:05:00.378Z,"70km ESE of Lakeview, Oregon",earthquake
2015-06-14T21:16:24.310Z,33.9205,-118.2908333,9.53,1.69,ml,38,76,0.04072,0.26,ci,ci37400088,2015-06-16T02:04:19.653Z,"3km W of Willowbrook, California",earthquake
2015-06-14T20:18:41.650Z,33.3188333,-116.2873333,11.407,1.62,ml,62,20,0.1199,0.21,ci,ci37400064,2015-06-15T13:55:19.000Z,"11km NE of Borrego Springs, California",earthquake
2015-06-14T20:06:32.970Z,32.8211667,-115.6036667,10.52,1.56,ml,21,116,0.109,0.17,ci,ci37400048,2015-06-16T14:28:53.781Z,"4km SW of Imperial, California",earthquake
2015-06-14T19:58:50.810Z,2.5506,128.4364,233.72,4.6,mb,,162,2.065,0.64,us,us20002pse,2015-06-15T04:01:32.858Z,"102km NNE of Tobelo, Indonesia",earthquake
2015-06-14T19:56:01.000Z,61.3715,-140.3594,0.2,1,ml,,,,0.88,ak,ak11625790,2015-06-14T20:08:04.484Z,"168km WNW of Haines Junction, Canada",earthquake
2015-06-14T19:14:48.000Z,63.1742,-149.3499,81.7,1.1,ml,,,,0.92,ak,ak11625780,2015-06-14T19:28:31.194Z,"31km SW of Cantwell, Alaska",earthquake
2015-06-14T19:10:43.800Z,36.2859,-97.5324,5,3.6,mb_lg,,61,0.424,0.35,us,us20002prz,2015-06-15T14:30:58.593Z,"21km W of Perry, Oklahoma",earthquake
2015-06-14T19:05:38.000Z,61.2073,-150.1755,51.6,1,ml,,,,0.54,ak,ak11625775,2015-06-14T19:28:32.583Z,"14km W of Anchorage, Alaska",earthquake
2015-06-14T19:02:25.000Z,62.5672,-152.4551,0,1.2,ml,,,,0.85,ak,ak11625773,2015-06-14T19:28:31.995Z,"124km WNW of Talkeetna, Alaska",earthquake
2015-06-14T18:38:44.360Z,37.2986667,-118.412,6.82,1.4,md,18,230,0.1235,0.04,nc,nc72466216,2015-06-16T02:34:08.420Z,"7km SSW of Bishop, California",earthquake
2015-06-14T18:34:52.280Z,35.7216667,-117.599,9.66,3.63,ml,42,42,0.09388,0.16,ci,ci37400032,2015-06-18T07:38:27.866Z,"13km NNE of Ridgecrest, California",earthquake
2015-06-14T18:17:08.980Z,36.2871,-97.5233,5,4,mwr,,61,0.43,0.29,us,us20002prt,2015-06-14T22:37:38.825Z,"21km W of Perry, Oklahoma",earthquake
2015-06-14T18:11:28.660Z,32.8206667,-115.6041667,10.93,1.79,ml,24,114,0.08849,0.2,ci,ci37400024,2015-06-15T22:07:12.225Z,"4km SW of Imperial, California",earthquake
2015-06-14T18:06:50.190Z,41.0421667,-110.4681667,3.1,2.15,ml,38,103,0.427,0.26,uu,uu60114372,2015-06-19T15:38:35.540Z,"27km SSW of Mountain View, Wyoming",earthquake
2015-06-14T17:46:37.000Z,60.2519,-140.8468,18.9,1.1,ml,,,,0.2,ak,ak11625700,2015-06-14T17:58:51.617Z,"90km ENE of Cape Yakataga, Alaska",earthquake
